_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,hiddeninput,relevance,bin,doc_len,document_body,document_id,document_title,hiddeninput_gold,index,rel,relevance_gold,topic,topic_description,topic_query
1444002376,11/9/2017 04:59:42,3012658873,11/9/2017 04:59:18,False,elite,1.0,59d138c8d469c91ef47d7b2ed85521fa8cd3e0055d5d6d18a4beb39adbcf5f3d,GBR,I2,Manchester,253.149.246.115,,relevant,2,578,"<p>The earnest figures speaking to us from the videotape are haunting in their gentleness, their sincerity, their hapless desire to have us understand that they were not crazy people, not in the clutches of some messianic madman, not the least bit nervous about their freely made decision to commit collective suicide, or, as they would put it, leave the physical ''containers'' they had been wearing and ascend to the Level Above Human. Only the occasional glassy expression, the naive preachiness, the supportive tittering by some of the cultists hinted at the underlying pathology that led such seemingly bright and articulate people to a tragic misjudgment.</p> <p>Some find it shocking that a technically gifted group, earning its keep by designing web sites for businesses, could fall prey to aberrational beliefs that blended far-out science fiction with elements of Christianity. Members concluded that the Comet Hale-Bopp was a ''marker'' signaling that their time had come, a celestial omen that may even have been hiding a giant spaceship behind it, poised to carry believers to the higher level from which some claim to have originated.</p> <p>But technical expertise is no proof against bizarre beliefs. Some of the most fervent believers in visits by alien spaceships and in versions of Creation that defy everything known to science have backgrounds in engineering or other technical subjects. Nor does a deep sense of spirituality protect cultists from suicidal acts that are condemned by most religions.</p> <p>Experts on cult behavior are already exploring what might have led this particular group to its carefully planned, artfully choreographed ending. They will be examining the dynamics of an isolated group, the backgrounds of its members, the allure of its leader and the role of the Internet and web browsers in spreading and reinforcing bizarre theories. Fans of the web resist any suggestion that instantaneous communications have enabled paranoiacs and conspiracy theorists to loft and expand their theories with warp speed. But events as serious as this one and as silly as the rantings of Pierre Salinger suggest that the web may exert a multiplier effect.</p> <p>There was an old-fashioned element to the psychiatric-spiritual saga of Bo and Peep, who mutated into Ti and Do and piped their wounded, foolish followers to early graves. This group, like others over the long course of human history, looked for its destiny in the heavens and found it in the rantings of a madman about a ball of dirty ice with a luminous tail, the Comet Hale-Bopp. As the world approaches a new millennium, a time when cosmic soul-searching intensifies, other groups will look skyward and some, alas, may seek salvation in acts the rest of us consider lunacy.</p> <p>Cults differ from mainstream faiths in their lack of ancient roots and their glorification of hubris. Resurrection, the meaninglessness of the flesh, the primacy of the spirit, the conversion from the physical to the heavenly plane are features of several faiths. But the crucial safety brake in most theologies is that the believer himself cannot choose the moment of ascension. Only the central deity can do that.</p> <p>The interesting thing about Branch Davidians, Jonestownsians and now the Heaven's Gaters is not so much their ad hoc mumbo-jumbo. It is instead the centrality of the cult figure who manages to convince the weak and wounded that he or she has acquired the godlike power to set the date and destination of life's last journey.</p>",918882,Gateway to Madness,,7,2,,325,Describe a cult by name and identify the cult members' activities in their everyday life.,Cult Lifestyles
1444002376,11/9/2017 07:09:18,3012929495,11/9/2017 07:08:57,False,content_runner,1.0,45bef2d7b0b1c4bea94c6949366d70b8e3847bc2b63bd0cd3d31772dcfadd0b7,USA,IL,Chicago,21.234.37.227,,relevant,2,578,"<p>The earnest figures speaking to us from the videotape are haunting in their gentleness, their sincerity, their hapless desire to have us understand that they were not crazy people, not in the clutches of some messianic madman, not the least bit nervous about their freely made decision to commit collective suicide, or, as they would put it, leave the physical ''containers'' they had been wearing and ascend to the Level Above Human. Only the occasional glassy expression, the naive preachiness, the supportive tittering by some of the cultists hinted at the underlying pathology that led such seemingly bright and articulate people to a tragic misjudgment.</p> <p>Some find it shocking that a technically gifted group, earning its keep by designing web sites for businesses, could fall prey to aberrational beliefs that blended far-out science fiction with elements of Christianity. Members concluded that the Comet Hale-Bopp was a ''marker'' signaling that their time had come, a celestial omen that may even have been hiding a giant spaceship behind it, poised to carry believers to the higher level from which some claim to have originated.</p> <p>But technical expertise is no proof against bizarre beliefs. Some of the most fervent believers in visits by alien spaceships and in versions of Creation that defy everything known to science have backgrounds in engineering or other technical subjects. Nor does a deep sense of spirituality protect cultists from suicidal acts that are condemned by most religions.</p> <p>Experts on cult behavior are already exploring what might have led this particular group to its carefully planned, artfully choreographed ending. They will be examining the dynamics of an isolated group, the backgrounds of its members, the allure of its leader and the role of the Internet and web browsers in spreading and reinforcing bizarre theories. Fans of the web resist any suggestion that instantaneous communications have enabled paranoiacs and conspiracy theorists to loft and expand their theories with warp speed. But events as serious as this one and as silly as the rantings of Pierre Salinger suggest that the web may exert a multiplier effect.</p> <p>There was an old-fashioned element to the psychiatric-spiritual saga of Bo and Peep, who mutated into Ti and Do and piped their wounded, foolish followers to early graves. This group, like others over the long course of human history, looked for its destiny in the heavens and found it in the rantings of a madman about a ball of dirty ice with a luminous tail, the Comet Hale-Bopp. As the world approaches a new millennium, a time when cosmic soul-searching intensifies, other groups will look skyward and some, alas, may seek salvation in acts the rest of us consider lunacy.</p> <p>Cults differ from mainstream faiths in their lack of ancient roots and their glorification of hubris. Resurrection, the meaninglessness of the flesh, the primacy of the spirit, the conversion from the physical to the heavenly plane are features of several faiths. But the crucial safety brake in most theologies is that the believer himself cannot choose the moment of ascension. Only the central deity can do that.</p> <p>The interesting thing about Branch Davidians, Jonestownsians and now the Heaven's Gaters is not so much their ad hoc mumbo-jumbo. It is instead the centrality of the cult figure who manages to convince the weak and wounded that he or she has acquired the godlike power to set the date and destination of life's last journey.</p>",918882,Gateway to Madness,,7,2,,325,Describe a cult by name and identify the cult members' activities in their everyday life.,Cult Lifestyles
1444002376,11/9/2017 07:37:25,3012973891,11/9/2017 07:37:06,False,content_runner,1.0,54afa1659bde725bf1bb992e5b8ddbef940d7726963c788f7363123e3a11bdaf,USA,IL,Chicago,21.234.37.227,,relevant,2,578,"<p>The earnest figures speaking to us from the videotape are haunting in their gentleness, their sincerity, their hapless desire to have us understand that they were not crazy people, not in the clutches of some messianic madman, not the least bit nervous about their freely made decision to commit collective suicide, or, as they would put it, leave the physical ''containers'' they had been wearing and ascend to the Level Above Human. Only the occasional glassy expression, the naive preachiness, the supportive tittering by some of the cultists hinted at the underlying pathology that led such seemingly bright and articulate people to a tragic misjudgment.</p> <p>Some find it shocking that a technically gifted group, earning its keep by designing web sites for businesses, could fall prey to aberrational beliefs that blended far-out science fiction with elements of Christianity. Members concluded that the Comet Hale-Bopp was a ''marker'' signaling that their time had come, a celestial omen that may even have been hiding a giant spaceship behind it, poised to carry believers to the higher level from which some claim to have originated.</p> <p>But technical expertise is no proof against bizarre beliefs. Some of the most fervent believers in visits by alien spaceships and in versions of Creation that defy everything known to science have backgrounds in engineering or other technical subjects. Nor does a deep sense of spirituality protect cultists from suicidal acts that are condemned by most religions.</p> <p>Experts on cult behavior are already exploring what might have led this particular group to its carefully planned, artfully choreographed ending. They will be examining the dynamics of an isolated group, the backgrounds of its members, the allure of its leader and the role of the Internet and web browsers in spreading and reinforcing bizarre theories. Fans of the web resist any suggestion that instantaneous communications have enabled paranoiacs and conspiracy theorists to loft and expand their theories with warp speed. But events as serious as this one and as silly as the rantings of Pierre Salinger suggest that the web may exert a multiplier effect.</p> <p>There was an old-fashioned element to the psychiatric-spiritual saga of Bo and Peep, who mutated into Ti and Do and piped their wounded, foolish followers to early graves. This group, like others over the long course of human history, looked for its destiny in the heavens and found it in the rantings of a madman about a ball of dirty ice with a luminous tail, the Comet Hale-Bopp. As the world approaches a new millennium, a time when cosmic soul-searching intensifies, other groups will look skyward and some, alas, may seek salvation in acts the rest of us consider lunacy.</p> <p>Cults differ from mainstream faiths in their lack of ancient roots and their glorification of hubris. Resurrection, the meaninglessness of the flesh, the primacy of the spirit, the conversion from the physical to the heavenly plane are features of several faiths. But the crucial safety brake in most theologies is that the believer himself cannot choose the moment of ascension. Only the central deity can do that.</p> <p>The interesting thing about Branch Davidians, Jonestownsians and now the Heaven's Gaters is not so much their ad hoc mumbo-jumbo. It is instead the centrality of the cult figure who manages to convince the weak and wounded that he or she has acquired the godlike power to set the date and destination of life's last journey.</p>",918882,Gateway to Madness,,7,2,,325,Describe a cult by name and identify the cult members' activities in their everyday life.,Cult Lifestyles
1444002376,11/9/2017 07:54:26,3012999809,11/9/2017 07:54:07,False,clixsense,1.0,6e3f860978fa1a2fe6ce1399167b80abd81680fb111c93616a4625eb840a9d3c,GBR,B7,Bristol,158.3.67.98,,relevant,2,578,"<p>The earnest figures speaking to us from the videotape are haunting in their gentleness, their sincerity, their hapless desire to have us understand that they were not crazy people, not in the clutches of some messianic madman, not the least bit nervous about their freely made decision to commit collective suicide, or, as they would put it, leave the physical ''containers'' they had been wearing and ascend to the Level Above Human. Only the occasional glassy expression, the naive preachiness, the supportive tittering by some of the cultists hinted at the underlying pathology that led such seemingly bright and articulate people to a tragic misjudgment.</p> <p>Some find it shocking that a technically gifted group, earning its keep by designing web sites for businesses, could fall prey to aberrational beliefs that blended far-out science fiction with elements of Christianity. Members concluded that the Comet Hale-Bopp was a ''marker'' signaling that their time had come, a celestial omen that may even have been hiding a giant spaceship behind it, poised to carry believers to the higher level from which some claim to have originated.</p> <p>But technical expertise is no proof against bizarre beliefs. Some of the most fervent believers in visits by alien spaceships and in versions of Creation that defy everything known to science have backgrounds in engineering or other technical subjects. Nor does a deep sense of spirituality protect cultists from suicidal acts that are condemned by most religions.</p> <p>Experts on cult behavior are already exploring what might have led this particular group to its carefully planned, artfully choreographed ending. They will be examining the dynamics of an isolated group, the backgrounds of its members, the allure of its leader and the role of the Internet and web browsers in spreading and reinforcing bizarre theories. Fans of the web resist any suggestion that instantaneous communications have enabled paranoiacs and conspiracy theorists to loft and expand their theories with warp speed. But events as serious as this one and as silly as the rantings of Pierre Salinger suggest that the web may exert a multiplier effect.</p> <p>There was an old-fashioned element to the psychiatric-spiritual saga of Bo and Peep, who mutated into Ti and Do and piped their wounded, foolish followers to early graves. This group, like others over the long course of human history, looked for its destiny in the heavens and found it in the rantings of a madman about a ball of dirty ice with a luminous tail, the Comet Hale-Bopp. As the world approaches a new millennium, a time when cosmic soul-searching intensifies, other groups will look skyward and some, alas, may seek salvation in acts the rest of us consider lunacy.</p> <p>Cults differ from mainstream faiths in their lack of ancient roots and their glorification of hubris. Resurrection, the meaninglessness of the flesh, the primacy of the spirit, the conversion from the physical to the heavenly plane are features of several faiths. But the crucial safety brake in most theologies is that the believer himself cannot choose the moment of ascension. Only the central deity can do that.</p> <p>The interesting thing about Branch Davidians, Jonestownsians and now the Heaven's Gaters is not so much their ad hoc mumbo-jumbo. It is instead the centrality of the cult figure who manages to convince the weak and wounded that he or she has acquired the godlike power to set the date and destination of life's last journey.</p>",918882,Gateway to Madness,,7,2,,325,Describe a cult by name and identify the cult members' activities in their everyday life.,Cult Lifestyles
1444002376,11/9/2017 09:36:51,3013172965,11/9/2017 09:36:30,False,instagc,1.0,a6aaf0eb75bc62c0f5e8734f9176b49ee62f28ce7816a7fa607d4b540b85c1c4,USA,IL,Bartelso,30.54.91.63,,relevant,2,578,"<p>The earnest figures speaking to us from the videotape are haunting in their gentleness, their sincerity, their hapless desire to have us understand that they were not crazy people, not in the clutches of some messianic madman, not the least bit nervous about their freely made decision to commit collective suicide, or, as they would put it, leave the physical ''containers'' they had been wearing and ascend to the Level Above Human. Only the occasional glassy expression, the naive preachiness, the supportive tittering by some of the cultists hinted at the underlying pathology that led such seemingly bright and articulate people to a tragic misjudgment.</p> <p>Some find it shocking that a technically gifted group, earning its keep by designing web sites for businesses, could fall prey to aberrational beliefs that blended far-out science fiction with elements of Christianity. Members concluded that the Comet Hale-Bopp was a ''marker'' signaling that their time had come, a celestial omen that may even have been hiding a giant spaceship behind it, poised to carry believers to the higher level from which some claim to have originated.</p> <p>But technical expertise is no proof against bizarre beliefs. Some of the most fervent believers in visits by alien spaceships and in versions of Creation that defy everything known to science have backgrounds in engineering or other technical subjects. Nor does a deep sense of spirituality protect cultists from suicidal acts that are condemned by most religions.</p> <p>Experts on cult behavior are already exploring what might have led this particular group to its carefully planned, artfully choreographed ending. They will be examining the dynamics of an isolated group, the backgrounds of its members, the allure of its leader and the role of the Internet and web browsers in spreading and reinforcing bizarre theories. Fans of the web resist any suggestion that instantaneous communications have enabled paranoiacs and conspiracy theorists to loft and expand their theories with warp speed. But events as serious as this one and as silly as the rantings of Pierre Salinger suggest that the web may exert a multiplier effect.</p> <p>There was an old-fashioned element to the psychiatric-spiritual saga of Bo and Peep, who mutated into Ti and Do and piped their wounded, foolish followers to early graves. This group, like others over the long course of human history, looked for its destiny in the heavens and found it in the rantings of a madman about a ball of dirty ice with a luminous tail, the Comet Hale-Bopp. As the world approaches a new millennium, a time when cosmic soul-searching intensifies, other groups will look skyward and some, alas, may seek salvation in acts the rest of us consider lunacy.</p> <p>Cults differ from mainstream faiths in their lack of ancient roots and their glorification of hubris. Resurrection, the meaninglessness of the flesh, the primacy of the spirit, the conversion from the physical to the heavenly plane are features of several faiths. But the crucial safety brake in most theologies is that the believer himself cannot choose the moment of ascension. Only the central deity can do that.</p> <p>The interesting thing about Branch Davidians, Jonestownsians and now the Heaven's Gaters is not so much their ad hoc mumbo-jumbo. It is instead the centrality of the cult figure who manages to convince the weak and wounded that he or she has acquired the godlike power to set the date and destination of life's last journey.</p>",918882,Gateway to Madness,,7,2,,325,Describe a cult by name and identify the cult members' activities in their everyday life.,Cult Lifestyles
1444002376,11/9/2017 12:00:02,3013505827,11/9/2017 11:59:50,False,earnably,1.0,81e45d5938fbc04509c1183a147c7b2f58f01c2b1ba882303c663e952a9337ab,GBR,G5,Herne Bay,142.147.215.123,,relevant,2,578,"<p>The earnest figures speaking to us from the videotape are haunting in their gentleness, their sincerity, their hapless desire to have us understand that they were not crazy people, not in the clutches of some messianic madman, not the least bit nervous about their freely made decision to commit collective suicide, or, as they would put it, leave the physical ''containers'' they had been wearing and ascend to the Level Above Human. Only the occasional glassy expression, the naive preachiness, the supportive tittering by some of the cultists hinted at the underlying pathology that led such seemingly bright and articulate people to a tragic misjudgment.</p> <p>Some find it shocking that a technically gifted group, earning its keep by designing web sites for businesses, could fall prey to aberrational beliefs that blended far-out science fiction with elements of Christianity. Members concluded that the Comet Hale-Bopp was a ''marker'' signaling that their time had come, a celestial omen that may even have been hiding a giant spaceship behind it, poised to carry believers to the higher level from which some claim to have originated.</p> <p>But technical expertise is no proof against bizarre beliefs. Some of the most fervent believers in visits by alien spaceships and in versions of Creation that defy everything known to science have backgrounds in engineering or other technical subjects. Nor does a deep sense of spirituality protect cultists from suicidal acts that are condemned by most religions.</p> <p>Experts on cult behavior are already exploring what might have led this particular group to its carefully planned, artfully choreographed ending. They will be examining the dynamics of an isolated group, the backgrounds of its members, the allure of its leader and the role of the Internet and web browsers in spreading and reinforcing bizarre theories. Fans of the web resist any suggestion that instantaneous communications have enabled paranoiacs and conspiracy theorists to loft and expand their theories with warp speed. But events as serious as this one and as silly as the rantings of Pierre Salinger suggest that the web may exert a multiplier effect.</p> <p>There was an old-fashioned element to the psychiatric-spiritual saga of Bo and Peep, who mutated into Ti and Do and piped their wounded, foolish followers to early graves. This group, like others over the long course of human history, looked for its destiny in the heavens and found it in the rantings of a madman about a ball of dirty ice with a luminous tail, the Comet Hale-Bopp. As the world approaches a new millennium, a time when cosmic soul-searching intensifies, other groups will look skyward and some, alas, may seek salvation in acts the rest of us consider lunacy.</p> <p>Cults differ from mainstream faiths in their lack of ancient roots and their glorification of hubris. Resurrection, the meaninglessness of the flesh, the primacy of the spirit, the conversion from the physical to the heavenly plane are features of several faiths. But the crucial safety brake in most theologies is that the believer himself cannot choose the moment of ascension. Only the central deity can do that.</p> <p>The interesting thing about Branch Davidians, Jonestownsians and now the Heaven's Gaters is not so much their ad hoc mumbo-jumbo. It is instead the centrality of the cult figure who manages to convince the weak and wounded that he or she has acquired the godlike power to set the date and destination of life's last journey.</p>",918882,Gateway to Madness,,7,2,,325,Describe a cult by name and identify the cult members' activities in their everyday life.,Cult Lifestyles
1444002376,11/9/2017 13:23:24,3013808844,11/9/2017 13:22:50,False,personaly,1.0,2741105096541e989d6b0d379ad746f2faa412fc98adeb33e7f424a3948d40e8,GBR,T5,Aberdeen,144.95.130.60,,relevant,2,578,"<p>The earnest figures speaking to us from the videotape are haunting in their gentleness, their sincerity, their hapless desire to have us understand that they were not crazy people, not in the clutches of some messianic madman, not the least bit nervous about their freely made decision to commit collective suicide, or, as they would put it, leave the physical ''containers'' they had been wearing and ascend to the Level Above Human. Only the occasional glassy expression, the naive preachiness, the supportive tittering by some of the cultists hinted at the underlying pathology that led such seemingly bright and articulate people to a tragic misjudgment.</p> <p>Some find it shocking that a technically gifted group, earning its keep by designing web sites for businesses, could fall prey to aberrational beliefs that blended far-out science fiction with elements of Christianity. Members concluded that the Comet Hale-Bopp was a ''marker'' signaling that their time had come, a celestial omen that may even have been hiding a giant spaceship behind it, poised to carry believers to the higher level from which some claim to have originated.</p> <p>But technical expertise is no proof against bizarre beliefs. Some of the most fervent believers in visits by alien spaceships and in versions of Creation that defy everything known to science have backgrounds in engineering or other technical subjects. Nor does a deep sense of spirituality protect cultists from suicidal acts that are condemned by most religions.</p> <p>Experts on cult behavior are already exploring what might have led this particular group to its carefully planned, artfully choreographed ending. They will be examining the dynamics of an isolated group, the backgrounds of its members, the allure of its leader and the role of the Internet and web browsers in spreading and reinforcing bizarre theories. Fans of the web resist any suggestion that instantaneous communications have enabled paranoiacs and conspiracy theorists to loft and expand their theories with warp speed. But events as serious as this one and as silly as the rantings of Pierre Salinger suggest that the web may exert a multiplier effect.</p> <p>There was an old-fashioned element to the psychiatric-spiritual saga of Bo and Peep, who mutated into Ti and Do and piped their wounded, foolish followers to early graves. This group, like others over the long course of human history, looked for its destiny in the heavens and found it in the rantings of a madman about a ball of dirty ice with a luminous tail, the Comet Hale-Bopp. As the world approaches a new millennium, a time when cosmic soul-searching intensifies, other groups will look skyward and some, alas, may seek salvation in acts the rest of us consider lunacy.</p> <p>Cults differ from mainstream faiths in their lack of ancient roots and their glorification of hubris. Resurrection, the meaninglessness of the flesh, the primacy of the spirit, the conversion from the physical to the heavenly plane are features of several faiths. But the crucial safety brake in most theologies is that the believer himself cannot choose the moment of ascension. Only the central deity can do that.</p> <p>The interesting thing about Branch Davidians, Jonestownsians and now the Heaven's Gaters is not so much their ad hoc mumbo-jumbo. It is instead the centrality of the cult figure who manages to convince the weak and wounded that he or she has acquired the godlike power to set the date and destination of life's last journey.</p>",918882,Gateway to Madness,,7,2,,325,Describe a cult by name and identify the cult members' activities in their everyday life.,Cult Lifestyles
1444002376,11/9/2017 13:40:01,3013879680,11/9/2017 13:39:21,False,bitcoinget,1.0,e96d5c616d785e9eb4a0a290a1a11b12e5fcc9bdf3795cc5c11472179009b568,USA,VA,Manassas,7.12.131.208,,not_relevant,2,578,"<p>The earnest figures speaking to us from the videotape are haunting in their gentleness, their sincerity, their hapless desire to have us understand that they were not crazy people, not in the clutches of some messianic madman, not the least bit nervous about their freely made decision to commit collective suicide, or, as they would put it, leave the physical ''containers'' they had been wearing and ascend to the Level Above Human. Only the occasional glassy expression, the naive preachiness, the supportive tittering by some of the cultists hinted at the underlying pathology that led such seemingly bright and articulate people to a tragic misjudgment.</p> <p>Some find it shocking that a technically gifted group, earning its keep by designing web sites for businesses, could fall prey to aberrational beliefs that blended far-out science fiction with elements of Christianity. Members concluded that the Comet Hale-Bopp was a ''marker'' signaling that their time had come, a celestial omen that may even have been hiding a giant spaceship behind it, poised to carry believers to the higher level from which some claim to have originated.</p> <p>But technical expertise is no proof against bizarre beliefs. Some of the most fervent believers in visits by alien spaceships and in versions of Creation that defy everything known to science have backgrounds in engineering or other technical subjects. Nor does a deep sense of spirituality protect cultists from suicidal acts that are condemned by most religions.</p> <p>Experts on cult behavior are already exploring what might have led this particular group to its carefully planned, artfully choreographed ending. They will be examining the dynamics of an isolated group, the backgrounds of its members, the allure of its leader and the role of the Internet and web browsers in spreading and reinforcing bizarre theories. Fans of the web resist any suggestion that instantaneous communications have enabled paranoiacs and conspiracy theorists to loft and expand their theories with warp speed. But events as serious as this one and as silly as the rantings of Pierre Salinger suggest that the web may exert a multiplier effect.</p> <p>There was an old-fashioned element to the psychiatric-spiritual saga of Bo and Peep, who mutated into Ti and Do and piped their wounded, foolish followers to early graves. This group, like others over the long course of human history, looked for its destiny in the heavens and found it in the rantings of a madman about a ball of dirty ice with a luminous tail, the Comet Hale-Bopp. As the world approaches a new millennium, a time when cosmic soul-searching intensifies, other groups will look skyward and some, alas, may seek salvation in acts the rest of us consider lunacy.</p> <p>Cults differ from mainstream faiths in their lack of ancient roots and their glorification of hubris. Resurrection, the meaninglessness of the flesh, the primacy of the spirit, the conversion from the physical to the heavenly plane are features of several faiths. But the crucial safety brake in most theologies is that the believer himself cannot choose the moment of ascension. Only the central deity can do that.</p> <p>The interesting thing about Branch Davidians, Jonestownsians and now the Heaven's Gaters is not so much their ad hoc mumbo-jumbo. It is instead the centrality of the cult figure who manages to convince the weak and wounded that he or she has acquired the godlike power to set the date and destination of life's last journey.</p>",918882,Gateway to Madness,,7,2,,325,Describe a cult by name and identify the cult members' activities in their everyday life.,Cult Lifestyles
1444002376,11/9/2017 14:28:48,3014091840,11/9/2017 14:28:16,False,bitcoinget,1.0,64eeff090a45ee97db4b629d29ddce9ce0fb98213bb116f1a9eac7ee138a0713,USA,NY,New York,2.243.254.35,,relevant,2,578,"<p>The earnest figures speaking to us from the videotape are haunting in their gentleness, their sincerity, their hapless desire to have us understand that they were not crazy people, not in the clutches of some messianic madman, not the least bit nervous about their freely made decision to commit collective suicide, or, as they would put it, leave the physical ''containers'' they had been wearing and ascend to the Level Above Human. Only the occasional glassy expression, the naive preachiness, the supportive tittering by some of the cultists hinted at the underlying pathology that led such seemingly bright and articulate people to a tragic misjudgment.</p> <p>Some find it shocking that a technically gifted group, earning its keep by designing web sites for businesses, could fall prey to aberrational beliefs that blended far-out science fiction with elements of Christianity. Members concluded that the Comet Hale-Bopp was a ''marker'' signaling that their time had come, a celestial omen that may even have been hiding a giant spaceship behind it, poised to carry believers to the higher level from which some claim to have originated.</p> <p>But technical expertise is no proof against bizarre beliefs. Some of the most fervent believers in visits by alien spaceships and in versions of Creation that defy everything known to science have backgrounds in engineering or other technical subjects. Nor does a deep sense of spirituality protect cultists from suicidal acts that are condemned by most religions.</p> <p>Experts on cult behavior are already exploring what might have led this particular group to its carefully planned, artfully choreographed ending. They will be examining the dynamics of an isolated group, the backgrounds of its members, the allure of its leader and the role of the Internet and web browsers in spreading and reinforcing bizarre theories. Fans of the web resist any suggestion that instantaneous communications have enabled paranoiacs and conspiracy theorists to loft and expand their theories with warp speed. But events as serious as this one and as silly as the rantings of Pierre Salinger suggest that the web may exert a multiplier effect.</p> <p>There was an old-fashioned element to the psychiatric-spiritual saga of Bo and Peep, who mutated into Ti and Do and piped their wounded, foolish followers to early graves. This group, like others over the long course of human history, looked for its destiny in the heavens and found it in the rantings of a madman about a ball of dirty ice with a luminous tail, the Comet Hale-Bopp. As the world approaches a new millennium, a time when cosmic soul-searching intensifies, other groups will look skyward and some, alas, may seek salvation in acts the rest of us consider lunacy.</p> <p>Cults differ from mainstream faiths in their lack of ancient roots and their glorification of hubris. Resurrection, the meaninglessness of the flesh, the primacy of the spirit, the conversion from the physical to the heavenly plane are features of several faiths. But the crucial safety brake in most theologies is that the believer himself cannot choose the moment of ascension. Only the central deity can do that.</p> <p>The interesting thing about Branch Davidians, Jonestownsians and now the Heaven's Gaters is not so much their ad hoc mumbo-jumbo. It is instead the centrality of the cult figure who manages to convince the weak and wounded that he or she has acquired the godlike power to set the date and destination of life's last journey.</p>",918882,Gateway to Madness,,7,2,,325,Describe a cult by name and identify the cult members' activities in their everyday life.,Cult Lifestyles
1444002376,11/9/2017 15:40:19,3014423898,11/9/2017 15:39:47,False,instagc,1.0,c9d7c0c3b68965639b91d96b8d3ef9c87cd8e878cf9d1268390c922cfeb74291,USA,IL,Bartelso,30.54.91.63,,relevant,2,578,"<p>The earnest figures speaking to us from the videotape are haunting in their gentleness, their sincerity, their hapless desire to have us understand that they were not crazy people, not in the clutches of some messianic madman, not the least bit nervous about their freely made decision to commit collective suicide, or, as they would put it, leave the physical ''containers'' they had been wearing and ascend to the Level Above Human. Only the occasional glassy expression, the naive preachiness, the supportive tittering by some of the cultists hinted at the underlying pathology that led such seemingly bright and articulate people to a tragic misjudgment.</p> <p>Some find it shocking that a technically gifted group, earning its keep by designing web sites for businesses, could fall prey to aberrational beliefs that blended far-out science fiction with elements of Christianity. Members concluded that the Comet Hale-Bopp was a ''marker'' signaling that their time had come, a celestial omen that may even have been hiding a giant spaceship behind it, poised to carry believers to the higher level from which some claim to have originated.</p> <p>But technical expertise is no proof against bizarre beliefs. Some of the most fervent believers in visits by alien spaceships and in versions of Creation that defy everything known to science have backgrounds in engineering or other technical subjects. Nor does a deep sense of spirituality protect cultists from suicidal acts that are condemned by most religions.</p> <p>Experts on cult behavior are already exploring what might have led this particular group to its carefully planned, artfully choreographed ending. They will be examining the dynamics of an isolated group, the backgrounds of its members, the allure of its leader and the role of the Internet and web browsers in spreading and reinforcing bizarre theories. Fans of the web resist any suggestion that instantaneous communications have enabled paranoiacs and conspiracy theorists to loft and expand their theories with warp speed. But events as serious as this one and as silly as the rantings of Pierre Salinger suggest that the web may exert a multiplier effect.</p> <p>There was an old-fashioned element to the psychiatric-spiritual saga of Bo and Peep, who mutated into Ti and Do and piped their wounded, foolish followers to early graves. This group, like others over the long course of human history, looked for its destiny in the heavens and found it in the rantings of a madman about a ball of dirty ice with a luminous tail, the Comet Hale-Bopp. As the world approaches a new millennium, a time when cosmic soul-searching intensifies, other groups will look skyward and some, alas, may seek salvation in acts the rest of us consider lunacy.</p> <p>Cults differ from mainstream faiths in their lack of ancient roots and their glorification of hubris. Resurrection, the meaninglessness of the flesh, the primacy of the spirit, the conversion from the physical to the heavenly plane are features of several faiths. But the crucial safety brake in most theologies is that the believer himself cannot choose the moment of ascension. Only the central deity can do that.</p> <p>The interesting thing about Branch Davidians, Jonestownsians and now the Heaven's Gaters is not so much their ad hoc mumbo-jumbo. It is instead the centrality of the cult figure who manages to convince the weak and wounded that he or she has acquired the godlike power to set the date and destination of life's last journey.</p>",918882,Gateway to Madness,,7,2,,325,Describe a cult by name and identify the cult members' activities in their everyday life.,Cult Lifestyles
